Month,Day,Year,california,oregon,washington
2,11,2011,0.121,0.008,0.169
3,11,2011,3.87,0.162,1.215
4,11,2011,0.707,1.411,2.112
5,11,2011,0.415,2.052,4.074
6,11,2011,0.391,0.716000000000001,0.944000000000001
7,11,2011,0.062,0.033,0.41
8,11,2011,0.173,0.006,0.014
9,11,2011,7.065,0.068,0
10,11,2011,6.99,1.619,5.996
11,11,2011,2.53799999999999,0.989000000000001,3.858
12,11,2011,0.053,0.491,0.219
1,12,2011,3.26199999999999,4.391,9.69599999999999
2,12,2011,0.111,1.173,3.981
3,12,2011,0.629,1.64199999999999,2.375
4,12,2011,0.797,0.422,0.099
5,12,2011,0.503,0.619,0.611
6,12,2011,0.352,1.79699999999999,0.523
7,12,2011,0.126,0.735000000000001,1.428
8,12,2011,0.134,0,0
9,12,2011,3.23599999999998,0.054,0
10,12,2011,0.439,0.239,0.849000000000001
11,12,2011,3.79599999999998,1.668,3.04599999999999
12,12,2011,1.96499999999999,0.089,0.008
1,13,2011,4.877,8.19499999999999,7.56799999999999
2,13,2011,0.067,0.865000000000001,1.108
3,13,2011,6.44199999999999,5.01799999999999,6.29199999999999
4,13,2011,1.346,3.43799999999999,2.74399999999999
5,13,2011,0.37,1.6,1.81799999999999
6,13,2011,0.183,0.625,1.258
7,13,2011,0.193,0.748000000000001,1.364
8,13,2011,0.361,0,0
9,13,2011,2.04799999999999,0.004,0
10,13,2011,0.096,0.37,0.118
11,13,2011,1.37199999999999,0.438,1.953
12,13,2011,2.58999999999999,0.015,0
1,14,2011,4.438,1.919,4.93899999999999
2,14,2011,4.304,4.268,5.224
3,14,2011,7.78799999999998,1.163,3.01399999999999
4,14,2011,1.422,2.789,3.32899999999999
5,14,2011,1.501,6.01499999999999,9.80099999999999
6,14,2011,0.097,0.009,0.246
7,14,2011,0.232,0.106,1.025
8,14,2011,0.322,0.006,0.095
9,14,2011,1.59899999999999,0.022,0.019
10,14,2011,0.048,0.186,0.304
11,14,2011,0.179,0.867000000000001,1.123
12,14,2011,1.211,1.104,0.658
1,15,2011,0.243,7.45499999999999,6.668
2,15,2011,16.321,9.60299999999999,2.814
3,15,2011,13.5,7.90399999999999,6.78199999999999
4,15,2011,2.922,5.706,1.70399999999999
5,15,2011,6.02399999999998,7.755,5.719
6,15,2011,0.107,0.039,0.467
7,15,2011,0.225,0.683,0.807
8,15,2011,0.052,0.018,0.231
9,15,2011,0.674,0.303,0.502
10,15,2011,0.096,1.407,0.047
11,15,2011,0.225,0.511,0.235
12,15,2011,1.50999999999999,0.566,0.588
1,16,2011,1.648,10.012,11.744
2,16,2011,21.759,4.12499999999999,1.809
3,16,2011,16.797,4.51899999999999,2.511
4,16,2011,3.55799999999999,3.737,0.873000000000001
5,16,2011,7.69799999999998,1.897,3.893
6,16,2011,0.108,0.01,0.215
7,16,2011,0.3,1.496,1.931
8,16,2011,0.033,0,0
9,16,2011,0.341,0.103,0.042
10,16,2011,0.514,1.457,0.202
11,16,2011,0.334,6.162,6.604
12,16,2011,1.117,0.032,0.233
1,17,2011,1.604,0.877000000000001,2.771
2,17,2011,18.113,2.39399999999999,1.208
3,17,2011,7.04699999999999,0.930000000000001,0.704000000000001
4,17,2011,4.07099999999999,1.325,0.24
5,17,2011,9.83999999999998,2.36499999999999,0.312
6,17,2011,0.039,0,0.167
7,17,2011,0.373,1.542,0.735000000000001
8,17,2011,0.06,0.001,0
9,17,2011,0.08,0.556,0.866000000000001
10,17,2011,0.481,0.034,0
11,17,2011,1.445,4.86999999999999,5.01899999999999
12,17,2011,0.407,0.037,0.181
1,18,2011,0.19,3.52899999999999,0.757000000000001
2,18,2011,18.827,1.63,0.796000000000001
3,18,2011,11.226,3.59099999999999,3.355
4,18,2011,4.91799999999999,0.356,0.586
5,18,2011,8.95999999999998,1.108,0.335
6,18,2011,0.062,3.092,1.689
7,18,2011,1.072,1.647,0.488
8,18,2011,0.062,0.004,0
9,18,2011,0.083,0.315,2.438
10,18,2011,0.07,0.049,0
11,18,2011,3.99599999999999,5.48999999999999,2.195
12,18,2011,0.404,0.143,0.21
1,19,2011,0.202,0.312,0.004
2,19,2011,16.593,2.94899999999999,0.069
3,19,2011,19.836,1.496,1.162
4,19,2011,1.91199999999999,0.035,0.156
5,19,2011,2.06699999999999,0.067,0.044
6,19,2011,0.06,0.0940000000000001,0.233
7,19,2011,1.012,1.587,1.311
8,19,2011,0.01,0.003,0
9,19,2011,0.047,0.111,0.357
10,19,2011,0.048,0.102,0.254
11,19,2011,5.21299999999999,1.486,0.81
12,19,2011,0.191,0.012,0.058
1,20,2011,0.203,0.284,1.753
2,20,2011,6.65699999999998,0.477,0.168
3,20,2011,30.662,3.611,1.315
4,20,2011,4.016,2.71499999999999,0.301
5,20,2011,0.365,0.28,0.157
6,20,2011,0.017,0.002,0.017
7,20,2011,0.134,0,0.129
8,20,2011,0.005,0.004,0
9,20,2011,0.073,0.034,0
10,20,2011,0.062,0.327,0.899000000000001
11,20,2011,8.83299999999998,0.031,0.009
12,20,2011,0.128,0.019,0.59
1,21,2011,0.264,1.857,4.54399999999999
2,21,2011,0.925000000000001,0.432,1.11
3,21,2011,23.731,3.92699999999999,2.51699999999999
4,21,2011,5.261,0.709000000000001,1.042
5,21,2011,0.951000000000001,1.11,1.547
6,21,2011,0.029,0.001,0.001
7,21,2011,0.064,0.179,0.973000000000001
8,21,2011,0.049,0.003,0.005
9,21,2011,0.102,0.01,0.382
10,21,2011,0.117,0.168,2.467
11,21,2011,8.54899999999999,3.76399999999999,5.90699999999999
12,21,2011,0.118,0.029,0.048
1,22,2011,0.301,0.025,0.07
2,22,2011,0.533,2.075,2.28899999999999
3,22,2011,5.62799999999998,0.454,0.547
4,22,2011,2.32999999999999,0.003,0.014
5,22,2011,1.284,0.852000000000001,0.359
6,22,2011,0.038,0.068,0.043
7,22,2011,0.124,0.012,0.096
8,22,2011,0.098,0.127,2.459
9,22,2011,0.078,0.079,1.08
10,22,2011,0.22,0.508,4.277
11,22,2011,4.62499999999999,5.97699999999999,14.504
12,22,2011,0.092,0.012,0.006
1,23,2011,0.293,0.071,0.394
2,23,2011,0.509,2.923,3.63899999999999
3,23,2011,13.604,1.721,0.406
4,23,2011,2.87699999999999,1.094,0.021
5,23,2011,1.129,1.17,0.701000000000001
6,23,2011,0.055,0.095,0.595
7,23,2011,0.113,0.013,0
8,23,2011,0.055,0.081,0.22
9,23,2011,0.109,0.093,0.211
10,23,2011,0.164,0.122,0.319
11,23,2011,6.911,4.26299999999999,6.088
12,23,2011,0.075,0.037,0.283
1,24,2011,0.289,0.276,2.945
2,24,2011,4.95799999999999,3.31199999999999,1.604
3,24,2011,25.511,2.97699999999999,2.99799999999999
4,24,2011,3.74599999999998,2.86699999999999,1.318
5,24,2011,0.945000000000001,0.438,0.967000000000001
6,24,2011,0.078,0.037,0.482
7,24,2011,0.327,0.019,0
8,24,2011,0.024,0.085,0.025
9,24,2011,0.811000000000001,0.044,0.072
10,24,2011,0.129,0.05,0.306
11,24,2011,6.44899999999999,2.511,4.58499999999999
12,24,2011,0.066,0.021,1.885
1,25,2011,0.29,0.073,0.149
2,25,2011,14.777,0.714,0.006
3,25,2011,20.959,3.39499999999999,2.373
4,25,2011,4.02899999999999,5.99899999999999,4.63599999999999
5,25,2011,5.074,6.04499999999999,4.892
6,25,2011,0.057,0.008,0.029
7,25,2011,0.693000000000001,0.253,1.724
8,25,2011,0.029,0.066,0.045
9,25,2011,1.25,0.965000000000001,1.75
10,25,2011,0.121,0.033,0.012
11,25,2011,2.02699999999999,0.429,0.876000000000001
12,25,2011,0.085,0.884000000000001,2.068
1,26,2011,0.163,0.043,0.032
2,26,2011,12.519,0.054,0.56
3,26,2011,13.21,4.96799999999999,2.14199999999999
4,26,2011,2.212,1.213,1.352
5,26,2011,5.354,2.67299999999999,3.601
6,26,2011,0.061,0.001,0.001
7,26,2011,0.437,0.015,0.105
8,26,2011,0.516,0.058,0
9,26,2011,0.628,1.067,6.90499999999999
10,26,2011,0.053,0.02,0.124
11,26,2011,0.106,0.07,1.302
12,26,2011,0.066,0.536,1.842
1,27,2011,0.073,0.043,0
2,27,2011,2.44999999999999,1.496,6.15199999999999
3,27,2011,8.53599999999999,5.76399999999999,2.87799999999999
4,27,2011,0.071,0.971000000000001,3.829
5,27,2011,1.475,3.14699999999999,2.47299999999999
6,27,2011,0.629,1.117,1.149
7,27,2011,0.089,0.041,0
8,27,2011,0.846000000000001,0.027,0
9,27,2011,0.182,0.487,1.494
10,27,2011,0.071,0.026,0
11,27,2011,0.135,1.559,5.286
12,27,2011,0.376,3.722,8.68
1,28,2011,0.067,0.409,2.23
2,28,2011,1.229,7.29899999999999,5.552
3,28,2011,2.473,1.155,1.259
4,28,2011,0.552,3.14999999999999,1.612
5,28,2011,3.10299999999999,2.47699999999999,0.844000000000001
6,28,2011,7.33499999999999,1.699,1.224
7,28,2011,0.139,0.063,0
8,28,2011,0.353,0.01,0.015
9,28,2011,0.088,0.07,0
10,28,2011,0.067,0.795,3.21599999999999
11,28,2011,0.157,0.182,0.01
12,28,2011,2.063,11.722,8.82999999999999
1,29,2011,1.289,0.421,2.341
3,29,2011,0.888000000000001,4.58599999999999,4.29899999999999
4,29,2011,0.58,1.115,0.235
5,29,2011,3.06999999999999,1.38,0.839000000000001
6,29,2011,8.35999999999999,0.538,1.358
7,29,2011,0.458,0.03,0.002
8,29,2011,0.023,0.004,0.045
9,29,2011,0.016,0.007,0
10,29,2011,0.045,0.436,0.02
11,29,2011,0.15,0.296,1.284
12,29,2011,3.457,8.14,5.37299999999999
1,30,2011,5.44599999999998,0.497,0.566
3,30,2011,0.813000000000001,1.527,7.257
4,30,2011,0.14,0.17,0.314
5,30,2011,1.337,1.87099999999999,1.841
6,30,2011,1.636,0.156,0.581
7,30,2011,1.545,0.029,0.032
8,30,2011,0.044,0.032,0.035
9,30,2011,0.14,0.025,0.193
10,30,2011,0.066,2.07,3.069
11,30,2011,0.161,0.890000000000001,0.182
12,30,2011,4.31099999999999,9.389,4.625
1,31,2011,4.179,0.115,0.061
3,31,2011,0.147,0.542,4.564
5,31,2011,3.122,3.56699999999999,3.30399999999999
7,31,2011,5.954,0.002,0.185
8,31,2011,0.058,0.056,0.326
10,31,2011,0.069,0.265,0.254
12,31,2011,2.579,0.217,0.393
1,1,2012,0.026,0.001,0.236
2,1,2012,1.319,1.701,2.529
3,1,2012,8.76699999999998,2.49699999999999,0.780000000000001
4,1,2012,10.654,2.422,2.192
5,1,2012,0.249,0.685,1.901
6,1,2012,0.29,0.763000000000001,2.856
7,1,2012,0.655,0.288,0.476
8,1,2012,5.05899999999999,0.062,0
9,1,2012,0.05,0.046,0
10,1,2012,0.034,0.037,0.196
11,1,2012,4.992,1.797,2.455
12,1,2012,28.905,6.47199999999999,5.848
1,2,2012,0.064,0.697,2.589
2,2,2012,0.575,0,0
3,2,2012,2.75299999999999,0.324,1.38
4,2,2012,1.272,0.007,0.359
5,2,2012,0.452,1.532,1.064
6,2,2012,0.273,1.121,1.345
7,2,2012,0.268,0.086,1.037
8,2,2012,1.411,0.015,0.007
9,2,2012,0.034,0.026,0
10,2,2012,0.021,0.048,0.006
11,2,2012,0.929000000000001,1.114,1.97099999999999
12,2,2012,29.951,6.83699999999999,7.019
1,3,2012,0.082,0.034,1.543
2,3,2012,0.008,0.006,0.001
3,3,2012,0.1,0.259,1.542
4,3,2012,1.389,2.00599999999999,2.361
5,3,2012,2.7,5.61,4.95799999999999
6,3,2012,1.473,2.928,0.253
7,3,2012,0.145,0.323,2.121
8,3,2012,0.041,0.02,0
9,3,2012,0.03,0.045,0
10,3,2012,0.023,0.029,0
11,3,2012,0.449,0.654,3.075
12,3,2012,19.603,3.10899999999999,4.28
1,4,2012,0.135,1.009,5.054
2,4,2012,0.013,0.014,0
3,4,2012,0.063,0.011,0.546
4,4,2012,2.32699999999999,3.67799999999999,2.42599999999999
5,4,2012,2.76099999999999,2.34599999999999,1.689
6,4,2012,6.04099999999999,8.632,6.819
7,4,2012,0.313,0.002,0
8,4,2012,0.096,0.01,0
9,4,2012,0.059,0.109,0
10,4,2012,0.047,0.024,0
11,4,2012,0.181,0.247,1.78
12,4,2012,10.525,9.842,7.37399999999999
1,5,2012,0.128,0.206,1.426
2,5,2012,0.08,0.009,0
3,5,2012,0.494,2.60099999999999,3.895
4,5,2012,1.49499999999999,1.264,1.552
5,5,2012,0.482,0.061,0.298
6,5,2012,5.066,1.604,3.945
7,5,2012,0.281,0,0
8,5,2012,0.143,0.132,0
9,5,2012,0.143,0.016,0.069
10,5,2012,0.063,0.029,0
11,5,2012,0.135,0.056,0.251
12,5,2012,12.527,0.857000000000001,1.483
1,6,2012,0.192,0.258,0.453
2,6,2012,0.256,0.028,0
3,6,2012,1.68499999999999,0.999000000000001,0.203
4,6,2012,0.488,0.48,1.646
5,6,2012,0.015,0.041,0
6,6,2012,0.52,0.126,1.219
7,6,2012,0.016,0,0
8,6,2012,0.143,0.021,0.116
9,6,2012,0.231,0.027,0
10,6,2012,0.102,0.028,0
11,6,2012,0.069,0.261,0.980000000000001
12,6,2012,3.35799999999999,0.741000000000001,4.064
1,7,2012,0.176,0.073,0.5
2,7,2012,5.28099999999999,0.406,0.199
3,7,2012,1.206,0.057,0
4,7,2012,0.015,0.142,0.062
5,7,2012,0.024,0.052,0.001
6,7,2012,0.131,2.922,4.84299999999999
7,7,2012,0.021,0,0
8,7,2012,0.09,0.001,0.09
9,7,2012,0.19,0.021,0
10,7,2012,0.151,0.003,0
11,7,2012,0.097,0.268,0.691000000000001
12,7,2012,0.074,1.181,4.071
1,8,2012,0.031,0.052,0.147
2,8,2012,5.36,2.55,1.06
3,8,2012,0.007,0.034,0
4,8,2012,0.083,0.0890000000000001,0.089
5,8,2012,0.053,0.001,0.003
6,8,2012,0.118,2.22099999999999,2.43599999999999
7,8,2012,0.059,0.012,0.018
8,8,2012,0.03,0.004,0.053
9,8,2012,0.249,0.065,0.331
10,8,2012,0.153,0.02,0
11,8,2012,2.524,2.52699999999999,0.675
12,8,2012,0.072,1.099,1.153
1,9,2012,0.063,0.951000000000001,2.113
2,9,2012,0.492,0.757000000000001,2.079
3,9,2012,0.049,0.089,2.269
4,9,2012,0.607,0.472,0.027
5,9,2012,0.087,0.025,0.03
6,9,2012,0.089,0.445,1.412
7,9,2012,0.054,0.006,0.239
8,9,2012,0.05,0.003,0
9,9,2012,0.289,0.105,0.943000000000001
10,9,2012,0.092,0.013,0
11,9,2012,3.62199999999998,1.62999999999999,0.491
12,9,2012,0.063,0.618,1.015
1,10,2012,0.063,0.4,0.312
2,10,2012,0.978000000000001,2.706,2.402
3,10,2012,0.342,1.896,2.678
4,10,2012,4.80099999999999,0.882000000000001,0.25
5,10,2012,0.089,0.019,0.032
6,10,2012,0.053,0.007,0.143
7,10,2012,0.034,0.026,0.185
8,10,2012,0.065,0.012,0
9,10,2012,0.541,0.234,0.578
10,10,2012,0.316,0.053,0
11,10,2012,1.73099999999999,0.368,0.101
12,10,2012,0.048,0.173,0.189
1,11,2012,0.045,0.002,0
2,11,2012,1.265,0.712000000000001,1.359
3,11,2012,2.314,3.77199999999999,3.94799999999999
4,11,2012,10.189,3.38899999999999,2.56
5,11,2012,0.086,0.042,0
6,11,2012,0.008,0.041,0.295
7,11,2012,0.086,0,0.001
8,11,2012,0.586,0.015,0
9,11,2012,0.639,0.01,0
10,11,2012,1.47899999999999,0.049,0
11,11,2012,0.65,1.907,3.60899999999999
12,11,2012,1.166,2.49099999999999,2.26099999999999
1,12,2012,0.089,0.013,0
2,12,2012,2.43499999999999,1.038,0.438
3,12,2012,4.02499999999999,5.60499999999999,8.93499999999999
4,12,2012,14.205,2.55999999999999,1.272
5,12,2012,0.062,0.024,0
6,12,2012,0.013,1.274,2.818
7,12,2012,1.005,0,0.039
8,12,2012,0.871000000000001,0,0
9,12,2012,0.197,0.007,0
10,12,2012,1.52499999999999,2.926,2.546
11,12,2012,0.771,4.02799999999999,3.10199999999999
12,12,2012,3.46899999999998,1.331,1.021
1,13,2012,0.132,0.009,0.223
2,13,2012,5.33199999999998,1.2,0.463
3,13,2012,12.617,4.09199999999999,2.782
4,13,2012,19.531,2.74499999999999,0.336
5,13,2012,0.058,0.009,0
6,13,2012,0.064,0.062,0.684
7,13,2012,2.71499999999999,0.017,0.919000000000001
8,13,2012,0.535,0.007,0
9,13,2012,0.04,0.047,0
10,13,2012,0.648,0.636,4.155
11,13,2012,1.527,1.196,2.752
12,13,2012,5.71999999999998,0.245,1.103
1,14,2012,0.117,0.764000000000001,2.646
2,14,2012,4.02699999999998,1.516,0.836000000000001
3,14,2012,15.912,4.49499999999999,4.60699999999999
4,14,2012,12.105,0.912000000000001,0.045
5,14,2012,0.119,0,0
6,14,2012,0.144,0.026,0.05
7,14,2012,2.153,0.707,1.14
8,14,2012,0.327,0,0
9,14,2012,0.044,0.09,0
10,14,2012,0.375,2.123,8.04999999999999
11,14,2012,0.817000000000001,0.189,0.498
12,14,2012,4.24799999999999,1.056,1.107
1,15,2012,0.313,1.837,1.005
2,15,2012,2.45099999999999,0.035,0.007
3,15,2012,12.709,9.34599999999999,9.598
4,15,2012,0.978000000000001,1.553,0.336
5,15,2012,0.1,0.004,0
6,15,2012,0.162,0,0.012
7,15,2012,0.507,0.082,1.753
8,15,2012,0.22,0.005,0
9,15,2012,0.128,0.012,0
10,15,2012,1.143,8.58099999999999,6.43099999999999
11,15,2012,0.143,0.008,0.123
12,15,2012,3.79599999999999,3.26499999999999,3.952
1,16,2012,0.363,0.862000000000001,2.09199999999999
2,16,2012,2.22299999999999,0.465,0.885000000000001
3,16,2012,21.058,6.14799999999999,2.50699999999999
4,16,2012,0.636,4.28799999999999,4.483
5,16,2012,0.034,0.015,0.002
6,16,2012,0.172,0.262,1.473
7,16,2012,0.292,0.284,0.273
8,16,2012,0.466,0.01,0
9,16,2012,0.138,0.008,0
10,16,2012,1.82999999999999,1.754,1.641
11,16,2012,3.12399999999999,0.609,0.864000000000001
12,16,2012,8.46099999999998,7.72699999999999,8.329
1,17,2012,0.37,6.524,4.33299999999999
2,17,2012,0.864000000000001,2.587,3.61399999999999
3,17,2012,23.653,1.518,2.66899999999999
4,17,2012,0.918000000000001,1.655,1.268
5,17,2012,0.611,0.193,0.005
6,17,2012,0.13,0.123,1.695
7,17,2012,0.555,0.7,0.424
8,17,2012,0.553,0.001,0
9,17,2012,0.123,0.038,0
10,17,2012,0.777,0.044,0
11,17,2012,14.122,5.84399999999999,5.35
12,17,2012,10.447,4.92999999999999,5.548
1,18,2012,3.841,18.129,8.47899999999999
2,18,2012,0.890000000000001,1.775,4.79399999999999
3,18,2012,13.277,1.879,0.876000000000001
4,18,2012,1.733,1.96999999999999,1.523
5,18,2012,0.621,0,0.017
6,18,2012,0.061,0.928000000000001,1.578
7,18,2012,0.515,0.325,0.016
8,18,2012,0.634,0.233,0.045
9,18,2012,0.104,0.065,0
10,18,2012,0.052,0.129,2.463
11,18,2012,12.915,3.081,6.193
12,18,2012,6.47399999999999,1.38,1.386
1,19,2012,10.531,13.739,4.16399999999999
2,19,2012,0.492,0.76,0.605
3,19,2012,3.79199999999999,1.881,1.249
4,19,2012,1.91299999999999,3.40799999999999,5.95799999999999
5,19,2012,0.028,0.052,0.004
6,19,2012,0.034,0.175,0.311
7,19,2012,0.233,0.584,0.037
8,19,2012,0.511,0.087,0.077
9,19,2012,0.004,0.043,0
10,19,2012,0.207,3.22499999999999,4.62
11,19,2012,6.72,8.52399999999999,15.239
12,19,2012,2.37499999999999,5.104,8.56599999999999
1,20,2012,24.751,7.57499999999999,4.65199999999999
2,20,2012,0.911000000000001,3.51499999999999,2.10799999999999
3,20,2012,2.241,8.71099999999999,5.63199999999999
4,20,2012,0.623,0.152,1.762
5,20,2012,0.041,1.014,1.99
6,20,2012,0.009,0.003,0.001
7,20,2012,0.118,0.499,4.183
8,20,2012,0.114,0.039,0.024
9,20,2012,0.009,0.029,0
10,20,2012,0.231,1.219,2.217
11,20,2012,13.316,8.543,3.95199999999999
12,20,2012,8.538,6.238,5.052
1,21,2012,26.7030000000001,3.68499999999999,4.20799999999999
2,21,2012,0.918000000000001,2.962,8.049
3,21,2012,3.807,8.34399999999999,2.70099999999999
4,21,2012,0.064,0.014,0.023
5,21,2012,0.389,3.024,6.45
6,21,2012,0.016,0.071,0.015
7,21,2012,0.017,0.006,0.105
8,21,2012,0.153,0.047,0.051
9,21,2012,0.015,0.048,0.002
10,21,2012,0.941000000000001,1.762,0.955000000000001
11,21,2012,10.418,3.75799999999999,3.942
12,21,2012,18.144,4.10899999999999,1.865
1,22,2012,16.164,3.48799999999999,3.98799999999999
2,22,2012,0.242,2.973,4.477
3,22,2012,3.28699999999999,1.78499999999999,2.316
4,22,2012,0.059,0.075,0.047
5,22,2012,0.384,2.137,2.842
6,22,2012,1.444,3.33899999999999,3.391
7,22,2012,0.162,0.012,0.698000000000001
8,22,2012,0.473,0.041,0.006
9,22,2012,0.058,0.026,0.06
10,22,2012,9.224,4.20599999999999,3.547
11,22,2012,2.099,0.016,0.692
12,22,2012,21.807,4.14599999999999,2.96
1,23,2012,16.362,0.661,0.158
2,23,2012,0.194,0.147,0.487
3,23,2012,1.487,0.564,0.109
4,23,2012,0.11,0.295,0.173
5,23,2012,0.089,1.236,2.61399999999999
6,23,2012,2.18499999999999,2.194,2.47
7,23,2012,0.308,0.082,0.366
8,23,2012,0.419,0.039,0.08
9,23,2012,0.069,0.354,0.247
10,23,2012,10.259,2.31799999999999,1.949
11,23,2012,0.081,3.096,6.16299999999999
12,23,2012,24.686,4.97999999999999,3.41799999999999
1,24,2012,10.54,8.256,9.26300000000001
2,24,2012,0.435,2.778,4.812
3,24,2012,4.68,0.951000000000001,0.043
4,24,2012,0.285,0.859000000000001,2.087
5,24,2012,0.359,4.08199999999999,1.68499999999999
6,24,2012,0.791000000000001,0.643,0.870000000000001
7,24,2012,0.153,0.061,0
8,24,2012,0.084,0.005,0.005
9,24,2012,0.022,0.089,0.036
10,24,2012,3.74299999999999,1.93699999999999,2.181
11,24,2012,0.102,3.09599999999999,0.628
12,24,2012,14.314,0.717000000000001,1.173
1,25,2012,2.34799999999999,2.67399999999999,3.75799999999999
2,25,2012,0.512,3.30499999999999,3.01499999999999
3,25,2012,10.014,3.02699999999999,0.907000000000001
4,25,2012,4.56199999999999,3.28999999999999,4.66999999999999
5,25,2012,1.74,2.95999999999999,0.43
6,25,2012,0.419,2.67,1.253
7,25,2012,0.042,0.052,0.193
8,25,2012,0.03,0.006,0
9,25,2012,0.006,0.009,0.014
10,25,2012,1.842,0.189,0.2
11,25,2012,0.078,0.071,0.012
12,25,2012,9.63599999999998,6.55599999999999,3.499
1,26,2012,2.634,3.37399999999999,1.888
2,26,2012,0.188,0.595,1.122
3,26,2012,7.65299999999999,1.338,2.537
4,26,2012,9.29199999999997,6.12899999999999,5.02999999999999
5,26,2012,2.42299999999999,0.521,0.149
6,26,2012,0.407,1.338,4.13499999999999
7,26,2012,0.092,0.025,0.171
8,26,2012,0.043,0.182,0.19
9,26,2012,0.019,0,0
10,26,2012,0.062,0.316,2.56999999999999
11,26,2012,0.061,0.011,0
12,26,2012,12.283,3.23299999999999,1.665
1,27,2012,1.782,0.032,0.003
2,27,2012,1.538,0.175,0.009
3,27,2012,14.381,4.59499999999999,3.71299999999999
4,27,2012,4.96499999999999,0.343,0.556
5,27,2012,1.088,0.347,0.396
6,27,2012,0.03,0.01,0.008
7,27,2012,0.068,0.087,0.151
8,27,2012,0.141,0,0.001
9,27,2012,0.027,0.001,0
10,27,2012,0.147,3.853,4.98799999999999
11,27,2012,0.086,0.012,0
12,27,2012,3.88999999999999,0.7,0.958000000000001
1,28,2012,0.096,0.063,0.817000000000001
2,28,2012,6.22299999999999,3.46699999999999,1.696
3,28,2012,15.274,2.44599999999999,4.063
4,28,2012,0.021,0.071,0.126
5,28,2012,0.105,0.184,0.582
6,28,2012,0.163,0.251,0.535
7,28,2012,0.058,0.017,0.009
8,28,2012,0.129,0.052,0.772000000000001
9,28,2012,0.1,0.194,0.034
10,28,2012,0.156,4.309,4.85099999999999
11,28,2012,7.913,1.317,2.514
12,28,2012,1.42199999999999,0.473,0.62
1,29,2012,0.323,3.364,7.28299999999999
2,29,2012,10.82,4.58899999999999,4.015
3,29,2012,8.99899999999998,8.69299999999999,10.892
4,29,2012,0.024,0.466,0.633
5,29,2012,0.027,0.05,0.084
6,29,2012,0.263,0.216,0.521
7,29,2012,1.478,0.014,0
8,29,2012,0.093,0.031,0.181
9,29,2012,0.105,0.012,0.066
10,29,2012,0.132,1.793,5.378
11,29,2012,22.214,7.24799999999998,4.03799999999999
12,29,2012,2.89699999999998,0.716000000000001,0.697000000000001
1,30,2012,0.847000000000001,0.566,1.333
3,30,2012,10.189,6.88199999999999,5.03499999999999
4,30,2012,0.237,2.86599999999999,4.736
5,30,2012,0.056,0.034,0.773
6,30,2012,0.598,1.8,2.461
7,30,2012,3.566,0.042,0.021
8,30,2012,0.288,0.016,0.016
9,30,2012,0.042,0.001,0
10,30,2012,0.176,1.986,8.403
11,30,2012,31.571,6.712,6.431
12,30,2012,2.12799999999999,0.062,0.002
1,31,2012,1.295,0.772,1.662
3,31,2012,13.588,5.27699999999999,4.51699999999999
5,31,2012,0.08,0.205,2.053
7,31,2012,5.80599999999999,0.005,0.017
8,31,2012,0.263,0.063,0
10,31,2012,4.555,4.088,5.062
12,31,2012,0.433,0.19,0.124
1,1,2013,0.029,0.005,0
2,1,2013,0.067,0.007,0.017
3,1,2013,0.433,0.125,3.378
4,1,2013,6.26499999999999,1.69099999999999,0.028
5,1,2013,0.014,0,0
6,1,2013,0.03,0.031,0.251
7,1,2013,0.356,0.159,0.163
8,1,2013,0.047,1.855,2.09499999999999
9,1,2013,0.737000000000001,0.137,0.002
10,1,2013,1.853,1.118,3.02399999999999
11,1,2013,0.023,0.197,0.612
12,1,2013,0.171,5.682,10.277
1,2,2013,0.007,0.012,0
2,2,2013,0.104,0.004,0.012
3,2,2013,0.591,1.647,2.409
4,2,2013,1.115,0.052,0.155
5,2,2013,0.005,0.052,0.017
6,2,2013,0.015,0.142,0.689
7,2,2013,1.036,0.352,0.011
8,2,2013,0.035,0.267,1.96199999999999
9,2,2013,1.071,0.632,0.482
10,2,2013,0.073,0.739000000000001,2.774
11,2,2013,0.481,4.02199999999999,6.84
12,2,2013,1.302,5.397,1.588
1,3,2013,0.06,0.329,0.843000000000001
2,3,2013,0.263,0.007,0.387
3,3,2013,1.979,0.305,0.258
4,3,2013,0.148,0.108,0.013
5,3,2013,0.004,0.003,0.001
6,3,2013,0.015,0.003,0.191
7,3,2013,0.959000000000001,0.09,0
8,3,2013,0.027,0.039,0.432
9,3,2013,1.299,0.277,1.609
10,3,2013,0.045,0.172,0.082
11,3,2013,0.481,1.269,0.767000000000001
12,3,2013,3.18699999999999,0.644,0.094
1,4,2013,0.08,0.126,0.679
2,4,2013,0.226,0.053,0.810000000000001
3,4,2013,1.452,0.023,0.053
4,4,2013,4.452,3.93399999999999,4.05899999999999
5,4,2013,0.027,0.054,0
6,4,2013,0.018,0.002,0
7,4,2013,0.37,0.014,0
8,4,2013,0.002,0.043,0.44
9,4,2013,0.661,0.342,0.935000000000001
10,4,2013,0.014,0,0
11,4,2013,0.02,0.967000000000001,0.667
12,4,2013,2.01299999999999,0.011,0
1,5,2013,3.30899999999999,1.643,1.441
2,5,2013,0.219,1.743,3.26699999999999
3,5,2013,5.34899999999999,4.13199999999999,1.894
4,5,2013,5.436,3.39399999999999,5.291
5,5,2013,0.909000000000001,0.158,0
6,5,2013,0.027,0.008,0
7,5,2013,0.158,0.009,0.13
8,5,2013,0.001,0.033,0.02
